書名,請求記号,書名ヨミ,著者,冊数,出版者,出版年,種別,言語,注記,iiif viewer,ID,ウェブサイトURL,アイテムURL,利用条件,サムネイル,機械可読ドキュメント,帰属,viewingDirection,viewingHint,コレクション,ソート用項目,西暦,IIIFマニフェストURI,IIIF Search API URI,アノテーション付きIIIFマニフェストURI,Link to TAPAS Project,Text with Rich Text Format,# of media
dcterms:title,dcndl:callNumber,dcndl:titleTranscription,dcterms:creator,dcterms:extent,dcterms:publisher,dcterms:issued,dcndl:materialType,dcterms:language,archiveshub:note,iiif viewer,bibo:identifier,dcterms:isPartOf,dcterms:relation,dcterms:rights,foaf:thumbnail,rdfs:seeAlso,sc:attributionLabel,sc:viewingDirection,sc:viewingHint,uterms:databaseLabel,uterms:sort,uterms:year,uterms:manifestUri,uterms:searchApiUri,uterms:annotedManifest,uterms:linkToTapas,uterms:rtf,34716
藝術典 (存3巻) [1],A20:345,ゲイジュツテン,,1,久志本常信 [写],[書写年不明],和古書,中国語,"写本|目首の書名: 欽定古今圖書集成博物彙編藝術典|存巻第538至第540|第539卷の巻末に「小森頼庸謹識」とあり|第538卷: 醫部藝文. 第539卷: 醫部藝文, 醫部紀事. 第540卷: 醫部雜録, 醫部外編|印記: 「江戸醫學藏書之記」|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/65c0492e-1568-a55f-33a9-354365ad2359.json,65c0492e-1568-a55f-33a9-354365ad2359,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/65c0492e-1568-a55f-33a9-354365ad2359,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/0296806e86398d7c7e5c35e9577fce7250b972b1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039850,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0001,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/65c0492e-1568-a55f-33a9-354365ad2359/manifest,,,,,102
烟霞堂雑録,A20:346,エンカドウ ザツロク,蒔田 雲処,1,[書写者不明],[書写年不明],和古書,日本語,写本|書名は帙題簽による|柱に「烟霞堂藏版」とある罫紙を一部使用|挟みもの: 「鶚軒文庫目録ニハ蒔田亮著トアルガキメ手ガナイ」とあるメモ1枚,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2db14b85-83de-8666-a18c-d7aa581d870a.json,2db14b85-83de-8666-a18c-d7aa581d870a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/2db14b85-83de-8666-a18c-d7aa581d870a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/a04275c441492e22d0a1fa493f3805c1342b6759.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039849,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0002,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2db14b85-83de-8666-a18c-d7aa581d870a/manifest,,,,,77
候鯖一臠抜書,A20:354,コウセイ イチラン ヌキガキ,亀田 鵬斎,1,[書写者不明],[書写年不明],和古書,日本語,写本|書名は帙題簽による|表紙に「コウ セイ イツ ハム」とあり|印記: 「月の屋」,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/acbdf0fb-2de0-9ebd-54b7-71937fc0898f.json,acbdf0fb-2de0-9ebd-54b7-71937fc0898f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/acbdf0fb-2de0-9ebd-54b7-71937fc0898f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/85083891f293a2c8b61cc80c5a10df58fc9b50a1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039848,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0003,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/acbdf0fb-2de0-9ebd-54b7-71937fc0898f/manifest,,,,,23
曲肱漫筆 4巻,A90:2064,キョッコウ マンピツ,,1,[書写者不明],明治23 [1890],和古書,日本語,写本|奥書に「明治二十三年の十一月三十日中村の里の住居に於いて写畢」とあり|仮綴,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/b1171e81-8b80-6f43-541e-a416cc4478f6.json,b1171e81-8b80-6f43-541e-a416cc4478f6,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/b1171e81-8b80-6f43-541e-a416cc4478f6,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/0af0957541eff5741428bd9dc59135081073523b.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039847,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0004,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b1171e81-8b80-6f43-541e-a416cc4478f6/manifest,,,,,48
天地萬物造化論,B60:3115,テンチ バンブツ ゾウカロン,王 柏,1,田原仁左衛門,寛永19 [1642],和古書,日本語,題簽の書名: 萬物造化論|版心の書名: 造化論|刊記に「寛永十九壬午歳仲秋吉辰 二条通鶴屋町 田原仁左衛門刊行」とあり|訓点付|印記: 「神聖工巧」|書き入れあり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/83381fd3-8072-81c1-1308-e94e041d8d5d.json,83381fd3-8072-81c1-1308-e94e041d8d5d,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/83381fd3-8072-81c1-1308-e94e041d8d5d,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ec40ea9a8e6c914f220fface684b1343dbbad8dc.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039846,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0005,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/83381fd3-8072-81c1-1308-e94e041d8d5d/manifest,,,,,24
佛説療痔病經略贊,C40:3588,ブッセツ リョウジビョウキョウ リャクサン,栄性,1,[出版者不明],[出版年不明],和古書,日本語,題簽及び版心の書名: 療痔病經略贊|四周単辺無界10行20字、単魚尾|頭注あり|訓点付|表紙に「泰學」と朱書あり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/f262f9a5-1e7e-0712-0128-4faba40a1762.json,f262f9a5-1e7e-0712-0128-4faba40a1762,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/f262f9a5-1e7e-0712-0128-4faba40a1762,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/957e7e40cfb1c72fdacf33fb04f8a68c3f474789.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039845,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0006,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f262f9a5-1e7e-0712-0128-4faba40a1762/manifest,,,,,25
新刋多識編 5巻 [1],D20:324,シンカン タシキヘン,林 羅山,2,上村次郎右衞門,[江戸期],和古書,日本語,"各巻頭下部の小字に「古今和名本草并異名」とあり|卷之1-3, 5の巻末書名: 多識編|卷之4の巻末及び版心の書名: 多識|刊記に「二條通玉屋町/上村次郎右衞門新刋」とあり|四周双辺有界10行17字, 花魚尾中黒口|付訓あり|後印本|印記: 「鶚軒文庫」|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/306c6d99-a6cb-2c99-0538-5fe1f8ce0942.json,306c6d99-a6cb-2c99-0538-5fe1f8ce0942,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/306c6d99-a6cb-2c99-0538-5fe1f8ce0942,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/fdc0af8aa2f9fd90b1b423b0ed02388c50872e1d.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039844,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0007,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/306c6d99-a6cb-2c99-0538-5fe1f8ce0942/manifest,,,,,87
新刋多識編 5巻 [2],D20:324,シンカン タシキヘン,林 羅山,2,上村次郎右衞門,[江戸期],和古書,日本語,"各巻頭下部の小字に「古今和名本草并異名」とあり|卷之1-3, 5の巻末書名: 多識編|卷之4の巻末及び版心の書名: 多識|刊記に「二條通玉屋町/上村次郎右衞門新刋」とあり|四周双辺有界10行17字, 花魚尾中黒口|付訓あり|後印本|印記: 「鶚軒文庫」|虫損あり",http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2d969c62-7c56-03d1-9655-a26b65738d93.json,2d969c62-7c56-03d1-9655-a26b65738d93,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/2d969c62-7c56-03d1-9655-a26b65738d93,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/b06c7b77c356345549356dc5ffb558d7ea2a5dc4.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039843,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0008,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2d969c62-7c56-03d1-9655-a26b65738d93/manifest,,,,,63
詞の道,D30:1137,コトバ ノ ミチ,浅井 樺園,1,[書写者不明],[書写年不明],和古書,日本語,写本|書名は表紙による|裏表紙に「知多郡寺本村 浅井藥室」と墨書あり|虫損あり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8564a569-3b72-1f9e-2c3d-2d571be24313.json,8564a569-3b72-1f9e-2c3d-2d571be24313,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/8564a569-3b72-1f9e-2c3d-2d571be24313,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/5e1d464acaf3f59bf82ce5c12c51babe0f2911d4.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039842,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0009,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/8564a569-3b72-1f9e-2c3d-2d571be24313/manifest,,,,,52
四季の花,E24:1449,シキ ノ ハナ,,1,[書写者不明],[書写年不明],和古書,日本語,写本|書名は巻尾による|仮綴|虫損あり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2ee18945-2dc8-1d9c-587f-658190788d34.json,2ee18945-2dc8-1d9c-587f-658190788d34,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/2ee18945-2dc8-1d9c-587f-658190788d34,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ea770bd086582a85888ec3321b66d6c7277c8e81.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039841,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0010,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/2ee18945-2dc8-1d9c-587f-658190788d34/manifest,,,,,70
黴瘡軍談 5巻(存3巻) [1],E24:1484,バイソウ グンダン,船越 敬祐,3,[出版者不明],[出版年不明],和古書,日本語,画者は『日本古典籍総合目録データベース』による|巻の第3-5を存す|後印本|巻末に「伯耆國医生今浪花住錦海舩越敬祐著書目録」を附す|書き入れあり|虫損あり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/89dfd7bb-6be4-a709-1de2-11f047f127fa.json,89dfd7bb-6be4-a709-1de2-11f047f127fa,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/89dfd7bb-6be4-a709-1de2-11f047f127fa,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/6d322666aff485c424c56fbcffc7d93bbb657f35.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039840,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0011,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/89dfd7bb-6be4-a709-1de2-11f047f127fa/manifest,,,,,32
黴瘡軍談 5巻(存3巻) [2],E24:1484,バイソウ グンダン,船越 敬祐,3,[出版者不明],[出版年不明],和古書,日本語,画者は『日本古典籍総合目録データベース』による|巻の第3-5を存す|後印本|巻末に「伯耆國医生今浪花住錦海舩越敬祐著書目録」を附す|書き入れあり|虫損あり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/f1906658-8d66-0f51-08d1-80e6791b2e04.json,f1906658-8d66-0f51-08d1-80e6791b2e04,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/f1906658-8d66-0f51-08d1-80e6791b2e04,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/171b7c9d345d8a635fa8eebf03eca732f8702df7.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039839,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0012,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f1906658-8d66-0f51-08d1-80e6791b2e04/manifest,,,,,28
黴瘡軍談 5巻(存3巻) [3],E24:1484,バイソウ グンダン,船越 敬祐,3,[出版者不明],[出版年不明],和古書,日本語,画者は『日本古典籍総合目録データベース』による|巻の第3-5を存す|後印本|巻末に「伯耆國医生今浪花住錦海舩越敬祐著書目録」を附す|書き入れあり|虫損あり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ab0bbad9-8cfa-8bf3-5748-431699a2338a.json,ab0bbad9-8cfa-8bf3-5748-431699a2338a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/ab0bbad9-8cfa-8bf3-5748-431699a2338a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/bf53f19c8427379eebe3ceb54d579da65472ffc2.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039838,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0013,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ab0bbad9-8cfa-8bf3-5748-431699a2338a/manifest,,,,,35
煮藥漫抄 2巻,E45:2243,シャヤク マンショウ,葉 煒,1,[出版者不明],光緒17 [1891],漢籍,中国語,卷下の巻頭及び題簽の書名: 煮藥漫鈔|封面裏に「光緒十七年冬刻於金陵」とあり|左右双辺有界9行20字、単魚尾,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/b9ad0c0b-4bda-31a5-14a0-de2c34917db4.json,b9ad0c0b-4bda-31a5-14a0-de2c34917db4,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/b9ad0c0b-4bda-31a5-14a0-de2c34917db4,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/1408701e4f03dfb2ca511fd65f59af63b4351a48.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039837,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0014,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b9ad0c0b-4bda-31a5-14a0-de2c34917db4/manifest,,,,,64
かくれさと 2巻 [1],G26:1285,カクレザト,石橋 真国,4,[書写者不明],[書写年不明],和古書,日本語,写本|凡例の書名: かくれざと|題簽の書名: かくれ里|責任表示は『日本古典籍総合目録データベース』による|底本: 天保15年凡例刊|朱筆書き入れあり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ae3f2dbd-84ea-9821-3d22-72228cea307a.json,ae3f2dbd-84ea-9821-3d22-72228cea307a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/ae3f2dbd-84ea-9821-3d22-72228cea307a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/f1d7d1396e67c2465138f02dc5bb22a431fe0668.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039836,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0015,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ae3f2dbd-84ea-9821-3d22-72228cea307a/manifest,,,,,34
かくれさと 2巻 [2],G26:1285,カクレザト,石橋 真国,4,[書写者不明],[書写年不明],和古書,日本語,写本|凡例の書名: かくれざと|題簽の書名: かくれ里|責任表示は『日本古典籍総合目録データベース』による|底本: 天保15年凡例刊|朱筆書き入れあり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e97b65fc-0b1e-2425-9077-0f8610978814.json,e97b65fc-0b1e-2425-9077-0f8610978814,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/e97b65fc-0b1e-2425-9077-0f8610978814,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/eae888a505dd126338871c6e625be9d94830bd97.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039835,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0016,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e97b65fc-0b1e-2425-9077-0f8610978814/manifest,,,,,32
かくれさと 2巻 [3],G26:1285,カクレザト,石橋 真国,4,[書写者不明],[書写年不明],和古書,日本語,写本|凡例の書名: かくれざと|題簽の書名: かくれ里|責任表示は『日本古典籍総合目録データベース』による|底本: 天保15年凡例刊|朱筆書き入れあり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/b46c3b26-8d1b-4bd7-29c6-b4d04e39a72f.json,b46c3b26-8d1b-4bd7-29c6-b4d04e39a72f,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/b46c3b26-8d1b-4bd7-29c6-b4d04e39a72f,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/98354040f40e7d3a2b7729b5930fc72d7caab709.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039834,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0017,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b46c3b26-8d1b-4bd7-29c6-b4d04e39a72f/manifest,,,,,28
かくれさと 2巻 [4],G26:1285,カクレザト,石橋 真国,4,[書写者不明],[書写年不明],和古書,日本語,写本|凡例の書名: かくれざと|題簽の書名: かくれ里|責任表示は『日本古典籍総合目録データベース』による|底本: 天保15年凡例刊|朱筆書き入れあり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/5c775c70-1785-8240-2814-ec7ccf6d900a.json,5c775c70-1785-8240-2814-ec7ccf6d900a,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/5c775c70-1785-8240-2814-ec7ccf6d900a,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/ab30ec657b1b8bbed3e2cdb9c25430533a469986.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039833,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0018,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/5c775c70-1785-8240-2814-ec7ccf6d900a/manifest,,,,,43
洞房語園増補,G26:1332,ドウボウ ゴエン ゾウホ,,1,[書写者不明],[書写年不明],和古書,日本語,写本|書名は題簽による|巻頭に「享保年中吉原町名主又左衞門差出候古来之譯書 新吉原根元之覚」とあり|巻末に「靜齋溪雪所藏(朱印)」と墨書あり|虫損あり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/073908fd-4fa3-1bea-9233-c7dc71890eec.json,073908fd-4fa3-1bea-9233-c7dc71890eec,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/073908fd-4fa3-1bea-9233-c7dc71890eec,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/305c66c78055f3b78e85460bd44d085cd3f6be7d.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039832,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0019,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/073908fd-4fa3-1bea-9233-c7dc71890eec/manifest,,,,,75
北女閭起原 3巻,G26:1342,ホクジョリョ キゲン,庄司 勝富,1,[書写者不明],[書写年不明],和古書,日本語,写本|責任表示は『日本古典籍総合目録データベース』による|印記: 「□水」|朱筆書き入れあり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/b03370eb-322b-13b9-9e45-88612dd90847.json,b03370eb-322b-13b9-9e45-88612dd90847,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/b03370eb-322b-13b9-9e45-88612dd90847,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/6639d17c2bb6daeafdd1fe583b73802fc323f2a1.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039831,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0020,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/b03370eb-322b-13b9-9e45-88612dd90847/manifest,,,,,51
さんてう記ときのたいこ,G26:1347,サンチョウキ トキ ノ タイコ,吹上氏かわずの介安方,1,うろこかたや加兵衛,[出版年不明],和古書,日本語,目首の書名: 讃嘲記時之大皷|題簽の書名: 三潮記時の太皷|版心の書名: さん|帙題簽の書名: 讃潮記時之大鼓|刊記に「うろこかたや加兵衛開板(鱗)」とあり,http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c7e74d6c-7b28-5fc1-1e16-ecbccaa19dda.json,c7e74d6c-7b28-5fc1-1e16-ecbccaa19dda,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/,https://iiif.dl.itc.u-tokyo.ac.jp/repo/s/gakken/document/c7e74d6c-7b28-5fc1-1e16-ecbccaa19dda,https://www.lib.u-tokyo.ac.jp/ja/library/contents/archives-top/reuse,https://iiif.dl.itc.u-tokyo.ac.jp/repo/files/medium/78115faef51c0711767a3c2ebf7ee9fde2e24e96.jpg,https://iiif.dl.itc.u-tokyo.ac.jp/repo/api/items/1039830,"東京大学総合図書館 General Library, The University of Tokyo, JAPAN",http://iiif.io/api/presentation/2#rightToLeftDirection,,鶚軒文庫,0021,,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c7e74d6c-7b28-5fc1-1e16-ecbccaa19dda/manifest,,,,,42
